exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_7,exp_8,exp_9,exp_10
0.6902,0.6902,0.6902,0.6902,0.6902,0.6902,0.6902,0.6902,0.6902,0.6902
0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999,0.6875249999999999
0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999,0.6889749999999999
0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999,0.6852499999999999
0.690875,0.690875,0.690875,0.690875,0.690875,0.690875,0.690875,0.690875,0.690875,0.690875
0.68785,0.6875249999999999,0.6933,0.68475,0.688125,0.69325,0.69065,0.6911,0.686975,0.6875249999999999
0.6887,0.6924999999999999,0.6873749999999998,0.6893750000000001,0.6879,0.684625,0.6849000000000001,0.6884999999999999,0.6866499999999999,0.685425
0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999,0.6884499999999999
0.690525,0.6895,0.6892750000000001,0.6891249999999999,0.6901999999999999,0.6900000000000001,0.689175,0.6892750000000001,0.6891,0.69035
0.6892749999999999,0.6888,0.6890750000000001,0.6892,0.688525,0.6889749999999999,0.689225,0.6895,0.6901499999999999,0.6891499999999999
0.689225,0.689475,0.6897,0.6891999999999999,0.6890999999999999,0.6895500000000001,0.689775,0.688925,0.6892750000000001,0.69015
0.69665,0.6939249999999999,0.695425,0.6986,0.691525,0.6989749999999999,0.6989750000000001,0.68935,0.7007750000000001,0.699175
